gene,annotation
1104|13831,ribose 5-phosphate isomerase
1104|13832,tol protein
1104|13833,hypothetical protein CGGC5_8543
1104|13834,hypothetical protein CGGC5_8531
1104|13835,---NA---
1104|13836,c6 zinc finger domain-containing protein
1104|13837,hypothetical protein CH063_12391
1104|13838,hypothetical protein CGGC5_8544
1104|13839,---NA---
1104|13840,hypothetical protein CGGC5_9497
1104|13841,hypothetical protein CGGC5_9496
1104|13842,fungal specific transcription factor domain-containing protein
1104|13843,---NA---
1104|13844,---NA---
1104|13845,hypothetical protein CGLO_13062
1104|13846,---NA---
1104|13847,hypothetical protein V491_00551
1104|13848,---NA---
1104|13849,hypothetical protein CGGC5_10372
1104|13850,hypothetical protein GLRG_11687
1104|13851,hypothetical protein CGGC5_10368
1104|13852,---NA---
1104|13853,"hypothetical protein CGGC5_10373, partial"
1104|13854,choline dehydrogenase
1104|13855,hypothetical protein CGGC5_3445
1104|13856,hypothetical protein CGGC5_10369
1104|13857,rhodanese-like domain-containing protein
1104|13858,hypothetical protein CGGC5_10370
1104|13859,hypothetical protein FOVG_18129
1104|13860,hypothetical protein CGLO_10672
1104|13861,---NA---
1104|13862,rna binding protein pym
1104|13863,hypothetical protein CGGC5_7110
1104|13864,endoribonuclease l-psp
1104|13865,dna repair protein rad16
1104|13866,hypothetical protein CGGC5_3452
1104|13867,hypothetical protein CGGC5_3451
1104|13868,type iii restriction enzyme
1104|13869,mfs monocarboxylate transporter
1104|13870,pre-mrna splicing factor clf1
1104|13871,hypothetical protein CGLO_14309
1104|13872,exocyst complex component sec10
1104|13873,zinc finger transcription factor ace1
1104|13874,hypothetical protein CGGC5_5320
1104|13875,polysaccharide export protein
1104|13876,dolichyl-phosphate-mannose-protein mannosyltransferase
1104|13877,tap domain-containing protein
1104|13878,calcium-translocating p-type atpase
1104|13879,hypothetical protein CGGC5_5315
1104|13880,l-lysine - partial
1104|13881,mucin
1104|13882,ubiquinol-cytochrome c reductase
1104|13883,hypothetical protein CGLO_04570
1104|13884,vacuolar protein sorting targeting protein pep1
1104|13885,extracellular triacylglycerol
1104|13886,exo-beta- -
1104|13887,hypothetical protein CGGC5_7088
1104|13888,pre-mrna-processing factor 39
1104|13889,calcium-translocating p-type atpase
1104|13890,chitin synthase activator
1104|13891,ubx domain-containing protein
1104|13892,opa3 domain protein
1104|13893,pro41 protein
1104|13894,14-3-3 family protein
1104|13895,chitin synthase 4
1104|13896,hypothetical protein CGLO_10327
1104|13897,wd domain-containing protein
1104|13898,hypothetical protein CGLO_02239
1104|13899,plk plk-unclassified protein kinase
1104|13900,domain and endonuclease exonuclease phosphatase
1104|13901,domain-containing protein
1104|13902,proteasome component pup3
1104|13903,shwachman-bodian-diamond syndrome protein
1104|13904,ribosomal protein l36e
1104|13905,vegetative incompatibility protein het-e-1
1104|13906,hypothetical protein CGLO_02760
1104|13907,---NA---
1104|13908,hypothetical protein GLRG_09736
1104|13909,atp11 protein
1104|13910,hypothetical protein CGGC5_7079
1104|13911,dual specificity phosphatase
1104|13912,cytochrome c peroxidase
1104|13913,peroxisomal biogenesis factor 6
1104|13914,---NA---
1104|13915,hypothetical protein CGLO_01116
1104|13916,hypothetical protein CGLO_06808
1104|13917,ammonium transporter
1104|13918,---NA---
1104|13919,cellulase
1104|13920,helix-loop-helix dna-binding domain-containing protein
1104|13921,hypothetical protein CGGC5_7750
1104|13922,neutral amino acid permease
1104|13923,sterol esterase
1104|13924,hypothetical protein CGLO_03438
1104|13925,transcription factor pcc1
1104|13926,family decarboxylase
1104|13927,---NA---
1104|13928,---NA---
1104|13929,hypothetical protein CGLO_10770
1104|13930,---NA---
1104|13931,---NA---
1104|13932,---NA---
1104|13933,---NA---
1104|13934,ubiquitin-protein ligase e3 component
1104|13935,endonuclease exonuclease phosphatase
1104|13936,tbc domain-containing protein
1104|13937,hypothetical protein CGLO_15780
1104|13938,alpha beta hydrolase fold family
1104|13939,swim zinc finger protein
1104|13940,short-chain dehydrogenase reductase family
1104|13941,---NA---
1104|13942,histidine acid phosphatase
1104|13943,hypothetical protein CGLO_05229
1104|13944,autophagy-related protein atg10
1104|13945,family taurine catabolism dioxygenase
1104|13946,hypothetical protein CGGC5_7759
1104|13947,actin-related protein 2 3 complex subunit
1104|13948,---NA---
1104|13949,hypothetical protein CGGC5_7758
1104|13950,sulfate permease
1104|13951,family protein
1104|13952,hypothetical protein CGGC5_462
1104|13953,wd domain-containing protein
1104|13954,amino acid permease
1104|13955,fkbp-type peptidyl-prolyl cis-trans isomerase
1104|13956,glycosyl hydrolase family 47
1104|13957,---NA---
1104|13958,nad-dependent 15-hydroxyprostaglandin dehydrogenase
1104|13959,serine threonine-protein kinase cbk1
1104|13960,integral membrane protein
1104|13961,rna recognition domain-containing protein
1104|13962,ankyrin repeat protein
1104|13963,---NA---
1104|13964,hypothetical protein CGGC5_7752
1104|13965,hypothetical protein CGLO_15434
1104|13966,hypothetical protein PFICI_00611
1104|13967,c2h2 finger domain-containing protein
1104|13968,transient receptor potential ion channel
1104|13969,hypothetical protein CGGC5_6433
1104|13970,fungal zn binuclear cluster domain containing protein
1104|13971,protein phosphatase methylesterase 1
1104|13972,superoxide dismutase
1104|13973,nmra-like family protein
1104|13974,izh family channel protein
1104|13975,cullin family protein
1104|13976,hypothetical protein CGGC5_6431
1104|13977,hydrolase family protein
1104|13978,sphingomyelinase family
1104|13979,immunoglobulin i-set domain-containing protein
1104|13980,hypothetical protein CGGC5_6428
1104|13981,wd repeat-containing
1104|13982,hypothetical protein CGLO_08768
1104|13983,fms interacting
1104|13984,tol partial
1104|13985,---NA---
1104|13986,---NA---
1104|13987,palmitoyl- hydrolase
1104|13988,---NA---
1104|13989,---NA---
1104|13990,hypothetical protein CGGC5_3103
1104|13991,---NA---
1104|13992,atp phosphoribosyltransferase
1104|13993,---NA---
1104|13994,ww domain-containing protein
1104|13995,hypothetical protein CGGC5_2
1104|13996,hypothetical protein CGGC5_10980
1104|13997,calmodulin
1104|13998,hypothetical protein CGGC5_10986
1104|13999,atp phosphoribosyltransferase
1104|14000,---NA---
1104|14001,---NA---
1104|14002,c3h4 type zinc finger protein
1104|14003,dna-binding protein
1104|14004,hypothetical protein CGGC5_10983
1104|14005,f-box domain-containing protein
1104|14006,cytochrome p450
1104|14007,hypothetical protein CGGC5_10979
1104|14008,sucrose transport protein
1104|14009,hypothetical protein CGGC5_6423
1104|14010,caspase domain-containing protein
1104|14011,hypothetical protein CGLO_07788
1104|14012,telomerase reverse transcriptase
1104|14013,telomerase reverse transcriptase
1104|14014,er membrane protein
1104|14015,---NA---
1104|14016,---NA---
1104|14017,---NA---
1104|14018,---NA---
1104|14019,---NA---
1104|14020,phd-finger domain-containing protein
1104|14021,alpha-glucuronidase a
1104|14022,c2h2 zinc finger protein
1104|14023,n -glutamine methyltransferase mtq2
1104|14024,---NA---
1104|14025,hypothetical protein CGLO_11835
1104|14026,---NA---
1104|14027,fungal specific transcription factor domain-containing protein
1104|14028,hypothetical protein CGGC5_1192
1104|14029,hypothetical protein CGGC5_1193
1104|14030,major facilitator superfamily transporter
1104|14031,phosphopyruvate hydratase
1104|14032,hypothetical protein CGLO_01272
1104|14033,utp-glucose-1-phosphate uridylyltransferase
1104|14034,sun domain-containing protein
1104|14035,hypothetical protein CGGC5_14836
1104|14036,aig2-like family protein
1104|14037,---NA---
1104|14038,nonselective cation channel
1104|14039,hypothetical protein NECHADRAFT_5061
1104|14040,---NA---
1104|14041,dimethylaniline monooxygenase
1104|14042,adp-ribosylation factor family protein
1104|14043,---NA---
1104|14044,domain-containing protein
1104|14045,dna-directed rna polymerase i subunit beta
1104|14046,hypothetical protein CFIO01_09564
1104|14047,hypothetical protein CGLO_10650
1104|14048,transcription factor domain-containing protein
1104|14049,histone deacetylase phd1
1104|14050,involucrin repeat protein
1104|14051,peptidase family m1
1104|14052,uroporphyrinogen decarboxylase
1104|14053,endo alpha- polygalactosaminidase precursor
1104|14054,domain-containing protein
1104|14055,---NA---
1104|14056,tyrosinase precursor
1104|14057,cell division control protein cdc31
1104|14058,developmental regulator
1104|14059,small nuclear ribonucleoprotein sm d1
1104|14060,---NA---
1104|14061,---NA---
1104|14062,glycosyltransferase family 17
1104|14063,---NA---
1104|14064,involucrin repeat partial
1104|14065,---NA---
1104|14066,---NA---
1104|14067,---NA---
1104|14068,---NA---
1104|14069,---NA---
1104|14070,ankyrin repeat and sam domain containing protein 6
1104|14071,hypothetical protein CGLO_16007
1104|14072,extracellular dioxygenase
1104|14073,inf-
1104|14074,ankyrin repeat protein
1104|14075,cas1 appressorium specific protein
1104|14076,---NA---
1104|14077,tubulin binding cofactor c
1104|14078,hypothetical protein CGLO_08943
1104|14079,---NA---
1104|14080,amino acid transporter
1104|14081,#NAME?
1104|14082,---NA---
1104|14083,wac domain-containing protein
1104|14084,methyltransferase domain-containing protein
1104|14085,modin
1104|14086,ump-cmp kinase
1104|14087,hypothetical protein CGGC5_12895
1104|14088,"hypothetical protein CGGC5_14478, partial"
1104|14089,ethanolamine utilization protein
1104|14090,hypothetical protein CGLO_16676
1104|14091,npp1 domain-containing protein
1104|14092,major facilitator superfamily transporter
1104|14093,heterokaryon incompatibility protein
1104|14094,hypothetical protein CGGC5_14481
1104|14095,#NAME?
1104|14096,hypothetical protein CGGC5_12910
1104|14097,hypothetical protein CGGC5_12911
1104|14098,cellobiose dehydrogenase
1104|14099,yhr209w-like protein
1104|14100,polyketide synthase
1104|14101,nonribosomal peptide
1104|14102,integral membrane protein
1104|14103,---NA---
1104|14104,hypothetical protein CGGC5_4191
1104|14105,major facilitator superfamily transporter
1104|14106,---NA---
1104|14107,initiation-specific alpha- partial
1104|14108,---NA---
1104|14109,hypothetical protein CGGC5_14482
1104|14110,cytochrome p450
1104|14111,thioesterase domain containing protein
1104|14112,---NA---
1104|14113,gag protein
1104|14114,hypothetical protein CGGC5_14412
1104|14115,cell surface protein precursor
1104|14116,major facilitator superfamily transporter
1104|14117,hypothetical protein CGGC5_14411
1104|14118,polyketide synthase
1104|14119,---NA---
1104|14120,gmc oxidoreductase
1104|14121,hypothetical protein CGLO_14649
1104|14122,peptidase s41 family protein
1104|14123,integral membrane protein duf6
1104|14124,zinc-binding oxidoreductase
1104|14125,polyketide synthase
1104|14126,---NA---
1104|14127,wd domain-containing protein
1104|14128,hypothetical protein CGGC5_14409
1104|14129,mfs multidrug transporter
1104|14130,integral membrane protein duf6
1104|14131,hypothetical protein NECHADRAFT_73983
1104|14132,cytochrome p450
1104|14133,dna mismatch repair protein partial
1104|14134,"alcohol dehydrogenase, putative"
1104|14135,penicillin-binding protein
1104|14136,hypothetical protein CGGC5_15273
1104|14137,hypothetical protein CGGC5_8330
1104|14138,---NA---
1104|14139,zinc metalloproteinase
1104|14140,tat pathway signal sequence
1104|14141,hypothetical protein CGGC5_5941
1104|14142,monocarboxylate permease-like protein
1104|14143,o-methyltransferase
1104|14144,putative transposase
1104|14145,short-chain protein
1104|14146,cytochrome b5-like heme steroid binding domain-containing protein
1104|14147,tpr repeat-containing protein
1104|14148,hypothetical protein CGGC5_5944
1104|14149,c6 transcription factor
1104|14150,peptidase s41 family protein
1104|14151,abc transporter
1104|14152,integral membrane protein
1104|14153,hypothetical protein TRIATDRAFT_217898
1104|14154,protein precursor
1104|14155,hypothetical protein CGGC5_13809
1104|14156,hybrid nrps pks
1104|14157,gyf domain-containing protein
1104|14158,reverse transcriptase
1104|14159,---NA---
1104|14160,cytochrome p450 alkane
1104|14161,---NA---
1104|14162,ent-kaurene oxidase
1104|14163,cytochrome b5-like heme steroid binding domain-containing protein
1104|14164,fmn binding protein
1104|14165,c6 zinc finger domain-containing partial
1104|14166,---NA---
1104|14167,hypothetical protein CGGC5_8545
1104|14168,amidohydrolase 1
1104|14169,---NA---
1104|14170,hypothetical protein CGGC5_10371
1104|14171,het domain protein
1104|14172,hypothetical protein CGGC5_3490
1104|14173,---NA---
1104|14174,hypothetical protein CGGC5_10368
1104|14175,glycosyl hydrolase family 7
1104|14176,fatty acid desaturase
1104|14177,phosphate-repressible phosphate permease
1104|14178,---NA---
1104|14179,hypothetical protein CGGC5_5319
1104|14180,gmc oxidoreductase
1104|14181,aromatic ring-opening dioxygenase family protein
1104|14182,x-pro dipeptidyl-peptidase (s15 family) protein
1104|14183,mfs multidrug transporter
1104|14184,hypothetical protein CGLO_03852
1104|14185,hypothetical protein CGGC5_11646
1104|14186,gag protein
1104|14187,---NA---
1104|14188,---NA---
1104|14189,hypothetical protein PFICI_14364
1104|14190,hypothetical protein CGGC5_11655
1104|14191,hypothetical protein CGGC5_11664
1104|14192,s15 family peptidase
1104|14193,chitinase
1104|14194,hypothetical protein CGGC5_11650
1104|14195,arylsulfatase precursor
1104|14196,major facilitator superfamily transporter
1104|14197,integral membrane protein
1104|14198,aldehyde dehydrogenase
1104|14199,hypothetical protein FOVG_14739
1104|14200,ankyrin repeats & 6-phosphofructo-2- partial
1104|14201,ankyrin and het domain-containing protein
1104|14202,alkaline elastase
1104|14203,hypothetical protein CGGC5_13075
1104|14204,hypothetical protein CGGC5_13080
1104|14205,hypothetical protein CGGC5_4493
1104|14206,---NA---
1104|14207,hypothetical protein CGGC5_13072
1104|14208,major facilitator superfamily transporter
1104|14209,hypothetical protein CGGC5_13066
1104|14210,zinc-binding oxidoreductase
1104|14211,hypothetical protein CGLO_15783
1104|14212,short chain partial
1104|14213,tim barrel metal-dependent
1104|14214,2og-fe oxygenase family protein
1104|14215,---NA---
1104|14216,hypothetical protein CGGC5_13078
1104|14217,---NA---
1104|14218,monooxygenase fad-binding protein
1104|14219,alpha beta-hydrolase
1104|14220,mfs multidrug transporter
1104|14221,amino acid permease
1104|14222,acetylxylan esterase precursor
1104|14223,c6 transcription factor
1104|14224,hypothetical protein CGLO_12176
1104|14225,ankyrin-2 ankyrin
1104|14226,choline dehydrogenase
1104|14227,ncs1 nucleoside transporter
1104|14228,asp glu hydantoin racemase
1104|14229,hybrid pks-nrps
1104|14230,hypothetical protein CGGC5_13081
1104|14231,hypothetical protein CGGC5_6436
1104|14232,hypothetical protein CGGC5_13296
1104|14233,glycosyl hydrolase family 61
